"","IC","Model","marg","N","J","TAU0","TAU1","G10","G20","p_choose"
"2579","WAIC",5,20,10,0.16,0.16,0.2,0.2,1,0.09
"2580","LOO",5,20,10,0.16,0.16,0.2,0.2,1,0.09
"2581","DIC",1,50,10,0.16,0.16,0.2,0.2,1,0.72
"2582","WAIC",1,50,10,0.16,0.16,0.2,0.2,1,0.72
"2583","LOO",1,50,10,0.16,0.16,0.2,0.2,1,0.71
"2584","DIC",2,50,10,0.16,0.16,0.2,0.2,1,0
"2585","WAIC",2,50,10,0.16,0.16,0.2,0.2,1,0
"2586","LOO",2,50,10,0.16,0.16,0.2,0.2,1,0
"2587","DIC",3,50,10,0.16,0.16,0.2,0.2,1,0.11
"2588","WAIC",3,50,10,0.16,0.16,0.2,0.2,1,0.13
"2589","LOO",3,50,10,0.16,0.16,0.2,0.2,1,0.13
"2590","DIC",4,50,10,0.16,0.16,0.2,0.2,1,0
"2591","WAIC",4,50,10,0.16,0.16,0.2,0.2,1,0
"2592","LOO",4,50,10,0.16,0.16,0.2,0.2,1,0
"2593","DIC",5,50,10,0.16,0.16,0.2,0.2,1,0.17
"2594","WAIC",5,50,10,0.16,0.16,0.2,0.2,1,0.15
"2595","LOO",5,50,10,0.16,0.16,0.2,0.2,1,0.16
"2596","DIC",1,70,10,0.16,0.16,0.2,0.2,1,0.78
"2597","WAIC",1,70,10,0.16,0.16,0.2,0.2,1,0.76
"2598","LOO",1,70,10,0.16,0.16,0.2,0.2,1,0.76
"2599","DIC",2,70,10,0.16,0.16,0.2,0.2,1,0
"2600","WAIC",2,70,10,0.16,0.16,0.2,0.2,1,0
"2601","LOO",2,70,10,0.16,0.16,0.2,0.2,1,0
"2602","DIC",3,70,10,0.16,0.16,0.2,0.2,1,0.07
"2603","WAIC",3,70,10,0.16,0.16,0.2,0.2,1,0.09
"2604","LOO",3,70,10,0.16,0.16,0.2,0.2,1,0.09
"2605","DIC",4,70,10,0.16,0.16,0.2,0.2,1,0
"2606","WAIC",4,70,10,0.16,0.16,0.2,0.2,1,0
"2607","LOO",4,70,10,0.16,0.16,0.2,0.2,1,0
"2608","DIC",5,70,10,0.16,0.16,0.2,0.2,1,0.15
"2609","WAIC",5,70,10,0.16,0.16,0.2,0.2,1,0.15
"2610","LOO",5,70,10,0.16,0.16,0.2,0.2,1,0.15
"2611","DIC",1,20,50,0.16,0.16,0.2,0.2,1,0.65
"2612","WAIC",1,20,50,0.16,0.16,0.2,0.2,1,0.64
"2613","LOO",1,20,50,0.16,0.16,0.2,0.2,1,0.65
"2614","DIC",2,20,50,0.16,0.16,0.2,0.2,1,0
"2615","WAIC",2,20,50,0.16,0.16,0.2,0.2,1,0
"2616","LOO",2,20,50,0.16,0.16,0.2,0.2,1,0
"2617","DIC",3,20,50,0.16,0.16,0.2,0.2,1,0.21
"2618","WAIC",3,20,50,0.16,0.16,0.2,0.2,1,0.21
"2619","LOO",3,20,50,0.16,0.16,0.2,0.2,1,0.2
"2620","DIC",4,20,50,0.16,0.16,0.2,0.2,1,0
"2621","WAIC",4,20,50,0.16,0.16,0.2,0.2,1,0
"2622","LOO",4,20,50,0.16,0.16,0.2,0.2,1,0
"2623","DIC",5,20,50,0.16,0.16,0.2,0.2,1,0.14
"2624","WAIC",5,20,50,0.16,0.16,0.2,0.2,1,0.15
"2625","LOO",5,20,50,0.16,0.16,0.2,0.2,1,0.15
"2626","DIC",1,50,50,0.16,0.16,0.2,0.2,1,0.68
"2627","WAIC",1,50,50,0.16,0.16,0.2,0.2,1,0.68
"2628","LOO",1,50,50,0.16,0.16,0.2,0.2,1,0.68
"2629","DIC",2,50,50,0.16,0.16,0.2,0.2,1,0
"2630","WAIC",2,50,50,0.16,0.16,0.2,0.2,1,0
"2631","LOO",2,50,50,0.16,0.16,0.2,0.2,1,0
"2632","DIC",3,50,50,0.16,0.16,0.2,0.2,1,0.17
"2633","WAIC",3,50,50,0.16,0.16,0.2,0.2,1,0.16
"2634","LOO",3,50,50,0.16,0.16,0.2,0.2,1,0.16
"2635","DIC",4,50,50,0.16,0.16,0.2,0.2,1,0
"2636","WAIC",4,50,50,0.16,0.16,0.2,0.2,1,0
"2637","LOO",4,50,50,0.16,0.16,0.2,0.2,1,0
"2638","DIC",5,50,50,0.16,0.16,0.2,0.2,1,0.15
"2639","WAIC",5,50,50,0.16,0.16,0.2,0.2,1,0.16
"2640","LOO",5,50,50,0.16,0.16,0.2,0.2,1,0.16
"2641","DIC",1,70,50,0.16,0.16,0.2,0.2,1,0.67
"2642","WAIC",1,70,50,0.16,0.16,0.2,0.2,1,0.65
"2643","LOO",1,70,50,0.16,0.16,0.2,0.2,1,0.62
"2644","DIC",2,70,50,0.16,0.16,0.2,0.2,1,0
"2645","WAIC",2,70,50,0.16,0.16,0.2,0.2,1,0
"2646","LOO",2,70,50,0.16,0.16,0.2,0.2,1,0
"2647","DIC",3,70,50,0.16,0.16,0.2,0.2,1,0.15
"2648","WAIC",3,70,50,0.16,0.16,0.2,0.2,1,0.18
"2649","LOO",3,70,50,0.16,0.16,0.2,0.2,1,0.19
"2650","DIC",4,70,50,0.16,0.16,0.2,0.2,1,0
"2651","WAIC",4,70,50,0.16,0.16,0.2,0.2,1,0
"2652","LOO",4,70,50,0.16,0.16,0.2,0.2,1,0
"2653","DIC",5,70,50,0.16,0.16,0.2,0.2,1,0.18
"2654","WAIC",5,70,50,0.16,0.16,0.2,0.2,1,0.17
"2655","LOO",5,70,50,0.16,0.16,0.2,0.2,1,0.19
"2656","DIC",1,20,100,0.16,0.16,0.2,0.2,1,0.75
"2657","WAIC",1,20,100,0.16,0.16,0.2,0.2,1,0.73
"2658","LOO",1,20,100,0.16,0.16,0.2,0.2,1,0.73
"2659","DIC",2,20,100,0.16,0.16,0.2,0.2,1,0
"2660","WAIC",2,20,100,0.16,0.16,0.2,0.2,1,0
"2661","LOO",2,20,100,0.16,0.16,0.2,0.2,1,0
"2662","DIC",3,20,100,0.16,0.16,0.2,0.2,1,0.13
"2663","WAIC",3,20,100,0.16,0.16,0.2,0.2,1,0.12
"2664","LOO",3,20,100,0.16,0.16,0.2,0.2,1,0.11
"2665","DIC",4,20,100,0.16,0.16,0.2,0.2,1,0
"2666","WAIC",4,20,100,0.16,0.16,0.2,0.2,1,0
"2667","LOO",4,20,100,0.16,0.16,0.2,0.2,1,0
"2668","DIC",5,20,100,0.16,0.16,0.2,0.2,1,0.12
"2669","WAIC",5,20,100,0.16,0.16,0.2,0.2,1,0.15
"2670","LOO",5,20,100,0.16,0.16,0.2,0.2,1,0.16
"2671","DIC",1,50,100,0.16,0.16,0.2,0.2,1,0.7
"2672","WAIC",1,50,100,0.16,0.16,0.2,0.2,1,0.7
"2673","LOO",1,50,100,0.16,0.16,0.2,0.2,1,0.7
"2674","DIC",2,50,100,0.16,0.16,0.2,0.2,1,0
"2675","WAIC",2,50,100,0.16,0.16,0.2,0.2,1,0
"2676","LOO",2,50,100,0.16,0.16,0.2,0.2,1,0
"2677","DIC",3,50,100,0.16,0.16,0.2,0.2,1,0.11
"2678","WAIC",3,50,100,0.16,0.16,0.2,0.2,1,0.12
"2679","LOO",3,50,100,0.16,0.16,0.2,0.2,1,0.12
"2680","DIC",4,50,100,0.16,0.16,0.2,0.2,1,0
"2681","WAIC",4,50,100,0.16,0.16,0.2,0.2,1,0
"2682","LOO",4,50,100,0.16,0.16,0.2,0.2,1,0
"2683","DIC",5,50,100,0.16,0.16,0.2,0.2,1,0.19
"2684","WAIC",5,50,100,0.16,0.16,0.2,0.2,1,0.18
"2685","LOO",5,50,100,0.16,0.16,0.2,0.2,1,0.18
"2686","DIC",1,70,100,0.16,0.16,0.2,0.2,1,0.74
"2687","WAIC",1,70,100,0.16,0.16,0.2,0.2,1,0.74
"2688","LOO",1,70,100,0.16,0.16,0.2,0.2,1,0.74
"2689","DIC",2,70,100,0.16,0.16,0.2,0.2,1,0
"2690","WAIC",2,70,100,0.16,0.16,0.2,0.2,1,0
"2691","LOO",2,70,100,0.16,0.16,0.2,0.2,1,0
"2692","DIC",3,70,100,0.16,0.16,0.2,0.2,1,0.12
"2693","WAIC",3,70,100,0.16,0.16,0.2,0.2,1,0.12
"2694","LOO",3,70,100,0.16,0.16,0.2,0.2,1,0.12
"2695","DIC",4,70,100,0.16,0.16,0.2,0.2,1,0
"2696","WAIC",4,70,100,0.16,0.16,0.2,0.2,1,0
"2697","LOO",4,70,100,0.16,0.16,0.2,0.2,1,0
"2698","DIC",5,70,100,0.16,0.16,0.2,0.2,1,0.14
"2699","WAIC",5,70,100,0.16,0.16,0.2,0.2,1,0.14
"2700","LOO",5,70,100,0.16,0.16,0.2,0.2,1,0.14
"2701","DIC",1,20,10,0.04,0.04,0.4,0.2,1,0.26
"2702","WAIC",1,20,10,0.04,0.04,0.4,0.2,1,0.35
"2703","LOO",1,20,10,0.04,0.04,0.4,0.2,1,0.32
"2704","DIC",2,20,10,0.04,0.04,0.4,0.2,1,0.57
"2705","WAIC",2,20,10,0.04,0.04,0.4,0.2,1,0.46
"2706","LOO",2,20,10,0.04,0.04,0.4,0.2,1,0.48
"2707","DIC",3,20,10,0.04,0.04,0.4,0.2,1,0.06
"2708","WAIC",3,20,10,0.04,0.04,0.4,0.2,1,0.07
"2709","LOO",3,20,10,0.04,0.04,0.4,0.2,1,0.08
"2710","DIC",4,20,10,0.04,0.04,0.4,0.2,1,0.04
"2711","WAIC",4,20,10,0.04,0.04,0.4,0.2,1,0.05
"2712","LOO",4,20,10,0.04,0.04,0.4,0.2,1,0.05
"2713","DIC",5,20,10,0.04,0.04,0.4,0.2,1,0.07
"2714","WAIC",5,20,10,0.04,0.04,0.4,0.2,1,0.07
"2715","LOO",5,20,10,0.04,0.04,0.4,0.2,1,0.07
"2716","DIC",1,50,10,0.04,0.04,0.4,0.2,1,0.49
"2717","WAIC",1,50,10,0.04,0.04,0.4,0.2,1,0.52
"2718","LOO",1,50,10,0.04,0.04,0.4,0.2,1,0.51
"2719","DIC",2,50,10,0.04,0.04,0.4,0.2,1,0.25
"2720","WAIC",2,50,10,0.04,0.04,0.4,0.2,1,0.2
"2721","LOO",2,50,10,0.04,0.04,0.4,0.2,1,0.2
"2722","DIC",3,50,10,0.04,0.04,0.4,0.2,1,0.07
"2723","WAIC",3,50,10,0.04,0.04,0.4,0.2,1,0.1
"2724","LOO",3,50,10,0.04,0.04,0.4,0.2,1,0.1
"2725","DIC",4,50,10,0.04,0.04,0.4,0.2,1,0
"2726","WAIC",4,50,10,0.04,0.04,0.4,0.2,1,0
"2727","LOO",4,50,10,0.04,0.04,0.4,0.2,1,0
"2728","DIC",5,50,10,0.04,0.04,0.4,0.2,1,0.19
"2729","WAIC",5,50,10,0.04,0.04,0.4,0.2,1,0.18
"2730","LOO",5,50,10,0.04,0.04,0.4,0.2,1,0.19
"2731","DIC",1,70,10,0.04,0.04,0.4,0.2,1,0.57
"2732","WAIC",1,70,10,0.04,0.04,0.4,0.2,1,0.59
"2733","LOO",1,70,10,0.04,0.04,0.4,0.2,1,0.61
"2734","DIC",2,70,10,0.04,0.04,0.4,0.2,1,0.14
"2735","WAIC",2,70,10,0.04,0.04,0.4,0.2,1,0.12
"2736","LOO",2,70,10,0.04,0.04,0.4,0.2,1,0.1
"2737","DIC",3,70,10,0.04,0.04,0.4,0.2,1,0.13
"2738","WAIC",3,70,10,0.04,0.04,0.4,0.2,1,0.13
"2739","LOO",3,70,10,0.04,0.04,0.4,0.2,1,0.13
"2740","DIC",4,70,10,0.04,0.04,0.4,0.2,1,0
"2741","WAIC",4,70,10,0.04,0.04,0.4,0.2,1,0
"2742","LOO",4,70,10,0.04,0.04,0.4,0.2,1,0
"2743","DIC",5,70,10,0.04,0.04,0.4,0.2,1,0.16
"2744","WAIC",5,70,10,0.04,0.04,0.4,0.2,1,0.16
"2745","LOO",5,70,10,0.04,0.04,0.4,0.2,1,0.16
"2746","DIC",1,20,50,0.04,0.04,0.4,0.2,1,0.67
"2747","WAIC",1,20,50,0.04,0.04,0.4,0.2,1,0.73
"2748","LOO",1,20,50,0.04,0.04,0.4,0.2,1,0.7
"2749","DIC",2,20,50,0.04,0.04,0.4,0.2,1,0.05
"2750","WAIC",2,20,50,0.04,0.04,0.4,0.2,1,0.04
"2751","LOO",2,20,50,0.04,0.04,0.4,0.2,1,0.04
"2752","DIC",3,20,50,0.04,0.04,0.4,0.2,1,0.11
"2753","WAIC",3,20,50,0.04,0.04,0.4,0.2,1,0.1
"2754","LOO",3,20,50,0.04,0.04,0.4,0.2,1,0.12
"2755","DIC",4,20,50,0.04,0.04,0.4,0.2,1,0
"2756","WAIC",4,20,50,0.04,0.04,0.4,0.2,1,0
"2757","LOO",4,20,50,0.04,0.04,0.4,0.2,1,0
"2758","DIC",5,20,50,0.04,0.04,0.4,0.2,1,0.17
"2759","WAIC",5,20,50,0.04,0.04,0.4,0.2,1,0.13
"2760","LOO",5,20,50,0.04,0.04,0.4,0.2,1,0.14
"2761","DIC",1,50,50,0.04,0.04,0.4,0.2,1,0.69
"2762","WAIC",1,50,50,0.04,0.04,0.4,0.2,1,0.66
"2763","LOO",1,50,50,0.04,0.04,0.4,0.2,1,0.66
"2764","DIC",2,50,50,0.04,0.04,0.4,0.2,1,0
"2765","WAIC",2,50,50,0.04,0.04,0.4,0.2,1,0
"2766","LOO",2,50,50,0.04,0.04,0.4,0.2,1,0
"2767","DIC",3,50,50,0.04,0.04,0.4,0.2,1,0.12
"2768","WAIC",3,50,50,0.04,0.04,0.4,0.2,1,0.16
"2769","LOO",3,50,50,0.04,0.04,0.4,0.2,1,0.16
"2770","DIC",4,50,50,0.04,0.04,0.4,0.2,1,0
"2771","WAIC",4,50,50,0.04,0.04,0.4,0.2,1,0
"2772","LOO",4,50,50,0.04,0.04,0.4,0.2,1,0
"2773","DIC",5,50,50,0.04,0.04,0.4,0.2,1,0.19
"2774","WAIC",5,50,50,0.04,0.04,0.4,0.2,1,0.18
"2775","LOO",5,50,50,0.04,0.04,0.4,0.2,1,0.18
"2776","DIC",1,70,50,0.04,0.04,0.4,0.2,1,0.68
"2777","WAIC",1,70,50,0.04,0.04,0.4,0.2,1,0.62
"2778","LOO",1,70,50,0.04,0.04,0.4,0.2,1,0.62
"2779","DIC",2,70,50,0.04,0.04,0.4,0.2,1,0
"2780","WAIC",2,70,50,0.04,0.04,0.4,0.2,1,0
"2781","LOO",2,70,50,0.04,0.04,0.4,0.2,1,0
"2782","DIC",3,70,50,0.04,0.04,0.4,0.2,1,0.15
"2783","WAIC",3,70,50,0.04,0.04,0.4,0.2,1,0.2
"2784","LOO",3,70,50,0.04,0.04,0.4,0.2,1,0.2
"2785","DIC",4,70,50,0.04,0.04,0.4,0.2,1,0
"2786","WAIC",4,70,50,0.04,0.04,0.4,0.2,1,0
"2787","LOO",4,70,50,0.04,0.04,0.4,0.2,1,0
"2788","DIC",5,70,50,0.04,0.04,0.4,0.2,1,0.17
"2789","WAIC",5,70,50,0.04,0.04,0.4,0.2,1,0.18
"2790","LOO",5,70,50,0.04,0.04,0.4,0.2,1,0.18
"2791","DIC",1,20,100,0.04,0.04,0.4,0.2,1,0.68
"2792","WAIC",1,20,100,0.04,0.04,0.4,0.2,1,0.71
"2793","LOO",1,20,100,0.04,0.04,0.4,0.2,1,0.68
"2794","DIC",2,20,100,0.04,0.04,0.4,0.2,1,0
"2795","WAIC",2,20,100,0.04,0.04,0.4,0.2,1,0
"2796","LOO",2,20,100,0.04,0.04,0.4,0.2,1,0
"2797","DIC",3,20,100,0.04,0.04,0.4,0.2,1,0.17
"2798","WAIC",3,20,100,0.04,0.04,0.4,0.2,1,0.15
"2799","LOO",3,20,100,0.04,0.04,0.4,0.2,1,0.16
"2800","DIC",4,20,100,0.04,0.04,0.4,0.2,1,0
"2801","WAIC",4,20,100,0.04,0.04,0.4,0.2,1,0
"2802","LOO",4,20,100,0.04,0.04,0.4,0.2,1,0
"2803","DIC",5,20,100,0.04,0.04,0.4,0.2,1,0.15
"2804","WAIC",5,20,100,0.04,0.04,0.4,0.2,1,0.14
"2805","LOO",5,20,100,0.04,0.04,0.4,0.2,1,0.16
"2806","DIC",1,50,100,0.04,0.04,0.4,0.2,1,0.71
"2807","WAIC",1,50,100,0.04,0.04,0.4,0.2,1,0.72
"2808","LOO",1,50,100,0.04,0.04,0.4,0.2,1,0.72
"2809","DIC",2,50,100,0.04,0.04,0.4,0.2,1,0
"2810","WAIC",2,50,100,0.04,0.04,0.4,0.2,1,0
"2811","LOO",2,50,100,0.04,0.04,0.4,0.2,1,0
"2812","DIC",3,50,100,0.04,0.04,0.4,0.2,1,0.14
"2813","WAIC",3,50,100,0.04,0.04,0.4,0.2,1,0.13
"2814","LOO",3,50,100,0.04,0.04,0.4,0.2,1,0.13
"2815","DIC",4,50,100,0.04,0.04,0.4,0.2,1,0
"2816","WAIC",4,50,100,0.04,0.04,0.4,0.2,1,0
"2817","LOO",4,50,100,0.04,0.04,0.4,0.2,1,0
"2818","DIC",5,50,100,0.04,0.04,0.4,0.2,1,0.15
"2819","WAIC",5,50,100,0.04,0.04,0.4,0.2,1,0.15
"2820","LOO",5,50,100,0.04,0.04,0.4,0.2,1,0.15
"2821","DIC",1,70,100,0.04,0.04,0.4,0.2,1,0.7
"2822","WAIC",1,70,100,0.04,0.04,0.4,0.2,1,0.7
"2823","LOO",1,70,100,0.04,0.04,0.4,0.2,1,0.7
"2824","DIC",2,70,100,0.04,0.04,0.4,0.2,1,0
"2825","WAIC",2,70,100,0.04,0.04,0.4,0.2,1,0
"2826","LOO",2,70,100,0.04,0.04,0.4,0.2,1,0
"2827","DIC",3,70,100,0.04,0.04,0.4,0.2,1,0.15
"2828","WAIC",3,70,100,0.04,0.04,0.4,0.2,1,0.15
"2829","LOO",3,70,100,0.04,0.04,0.4,0.2,1,0.15
"2830","DIC",4,70,100,0.04,0.04,0.4,0.2,1,0
"2831","WAIC",4,70,100,0.04,0.04,0.4,0.2,1,0
"2832","LOO",4,70,100,0.04,0.04,0.4,0.2,1,0
"2833","DIC",5,70,100,0.04,0.04,0.4,0.2,1,0.15
"2834","WAIC",5,70,100,0.04,0.04,0.4,0.2,1,0.15
"2835","LOO",5,70,100,0.04,0.04,0.4,0.2,1,0.15
"2836","DIC",1,20,10,0.16,0.04,0.4,0.2,1,0.32
"2837","WAIC",1,20,10,0.16,0.04,0.4,0.2,1,0.39
"2838","LOO",1,20,10,0.16,0.04,0.4,0.2,1,0.39
"2839","DIC",2,20,10,0.16,0.04,0.4,0.2,1,0.46
"2840","WAIC",2,20,10,0.16,0.04,0.4,0.2,1,0.39
"2841","LOO",2,20,10,0.16,0.04,0.4,0.2,1,0.4
"2842","DIC",3,20,10,0.16,0.04,0.4,0.2,1,0.11
"2843","WAIC",3,20,10,0.16,0.04,0.4,0.2,1,0.1
"2844","LOO",3,20,10,0.16,0.04,0.4,0.2,1,0.1
"2845","DIC",4,20,10,0.16,0.04,0.4,0.2,1,0.02
"2846","WAIC",4,20,10,0.16,0.04,0.4,0.2,1,0.02
"2847","LOO",4,20,10,0.16,0.04,0.4,0.2,1,0.02
"2848","DIC",5,20,10,0.16,0.04,0.4,0.2,1,0.09
"2849","WAIC",5,20,10,0.16,0.04,0.4,0.2,1,0.1
"2850","LOO",5,20,10,0.16,0.04,0.4,0.2,1,0.09
"2851","DIC",1,50,10,0.16,0.04,0.4,0.2,1,0.57
"2852","WAIC",1,50,10,0.16,0.04,0.4,0.2,1,0.57
"2853","LOO",1,50,10,0.16,0.04,0.4,0.2,1,0.57
"2854","DIC",2,50,10,0.16,0.04,0.4,0.2,1,0.25
"2855","WAIC",2,50,10,0.16,0.04,0.4,0.2,1,0.21
"2856","LOO",2,50,10,0.16,0.04,0.4,0.2,1,0.21
"2857","DIC",3,50,10,0.16,0.04,0.4,0.2,1,0.05
"2858","WAIC",3,50,10,0.16,0.04,0.4,0.2,1,0.09
"2859","LOO",3,50,10,0.16,0.04,0.4,0.2,1,0.09
"2860","DIC",4,50,10,0.16,0.04,0.4,0.2,1,0
"2861","WAIC",4,50,10,0.16,0.04,0.4,0.2,1,0
"2862","LOO",4,50,10,0.16,0.04,0.4,0.2,1,0
"2863","DIC",5,50,10,0.16,0.04,0.4,0.2,1,0.13
"2864","WAIC",5,50,10,0.16,0.04,0.4,0.2,1,0.13
"2865","LOO",5,50,10,0.16,0.04,0.4,0.2,1,0.13
"2866","DIC",1,70,10,0.16,0.04,0.4,0.2,1,0.58
"2867","WAIC",1,70,10,0.16,0.04,0.4,0.2,1,0.56
"2868","LOO",1,70,10,0.16,0.04,0.4,0.2,1,0.56
"2869","DIC",2,70,10,0.16,0.04,0.4,0.2,1,0.26
"2870","WAIC",2,70,10,0.16,0.04,0.4,0.2,1,0.22
"2871","LOO",2,70,10,0.16,0.04,0.4,0.2,1,0.22
"2872","DIC",3,70,10,0.16,0.04,0.4,0.2,1,0.06
"2873","WAIC",3,70,10,0.16,0.04,0.4,0.2,1,0.08
"2874","LOO",3,70,10,0.16,0.04,0.4,0.2,1,0.08
"2875","DIC",4,70,10,0.16,0.04,0.4,0.2,1,0
"2876","WAIC",4,70,10,0.16,0.04,0.4,0.2,1,0
"2877","LOO",4,70,10,0.16,0.04,0.4,0.2,1,0
"2878","DIC",5,70,10,0.16,0.04,0.4,0.2,1,0.1
"2879","WAIC",5,70,10,0.16,0.04,0.4,0.2,1,0.14
"2880","LOO",5,70,10,0.16,0.04,0.4,0.2,1,0.14
"2881","DIC",1,20,50,0.16,0.04,0.4,0.2,1,0.73
"2882","WAIC",1,20,50,0.16,0.04,0.4,0.2,1,0.74
"2883","LOO",1,20,50,0.16,0.04,0.4,0.2,1,0.76
"2884","DIC",2,20,50,0.16,0.04,0.4,0.2,1,0
"2885","WAIC",2,20,50,0.16,0.04,0.4,0.2,1,0
"2886","LOO",2,20,50,0.16,0.04,0.4,0.2,1,0
"2887","DIC",3,20,50,0.16,0.04,0.4,0.2,1,0.12
"2888","WAIC",3,20,50,0.16,0.04,0.4,0.2,1,0.11
"2889","LOO",3,20,50,0.16,0.04,0.4,0.2,1,0.1
"2890","DIC",4,20,50,0.16,0.04,0.4,0.2,1,0
"2891","WAIC",4,20,50,0.16,0.04,0.4,0.2,1,0
"2892","LOO",4,20,50,0.16,0.04,0.4,0.2,1,0
"2893","DIC",5,20,50,0.16,0.04,0.4,0.2,1,0.15
"2894","WAIC",5,20,50,0.16,0.04,0.4,0.2,1,0.15
"2895","LOO",5,20,50,0.16,0.04,0.4,0.2,1,0.14
"2896","DIC",1,50,50,0.16,0.04,0.4,0.2,1,0.76
"2897","WAIC",1,50,50,0.16,0.04,0.4,0.2,1,0.76
"2898","LOO",1,50,50,0.16,0.04,0.4,0.2,1,0.76
"2899","DIC",2,50,50,0.16,0.04,0.4,0.2,1,0
"2900","WAIC",2,50,50,0.16,0.04,0.4,0.2,1,0
"2901","LOO",2,50,50,0.16,0.04,0.4,0.2,1,0
"2902","DIC",3,50,50,0.16,0.04,0.4,0.2,1,0.09
"2903","WAIC",3,50,50,0.16,0.04,0.4,0.2,1,0.09
"2904","LOO",3,50,50,0.16,0.04,0.4,0.2,1,0.09
"2905","DIC",4,50,50,0.16,0.04,0.4,0.2,1,0
"2906","WAIC",4,50,50,0.16,0.04,0.4,0.2,1,0
"2907","LOO",4,50,50,0.16,0.04,0.4,0.2,1,0
"2908","DIC",5,50,50,0.16,0.04,0.4,0.2,1,0.15
"2909","WAIC",5,50,50,0.16,0.04,0.4,0.2,1,0.15
"2910","LOO",5,50,50,0.16,0.04,0.4,0.2,1,0.15
"2911","DIC",1,70,50,0.16,0.04,0.4,0.2,1,0.71
"2912","WAIC",1,70,50,0.16,0.04,0.4,0.2,1,0.72
"2913","LOO",1,70,50,0.16,0.04,0.4,0.2,1,0.72
"2914","DIC",2,70,50,0.16,0.04,0.4,0.2,1,0
"2915","WAIC",2,70,50,0.16,0.04,0.4,0.2,1,0
"2916","LOO",2,70,50,0.16,0.04,0.4,0.2,1,0
"2917","DIC",3,70,50,0.16,0.04,0.4,0.2,1,0.14
"2918","WAIC",3,70,50,0.16,0.04,0.4,0.2,1,0.13
"2919","LOO",3,70,50,0.16,0.04,0.4,0.2,1,0.13
"2920","DIC",4,70,50,0.16,0.04,0.4,0.2,1,0
"2921","WAIC",4,70,50,0.16,0.04,0.4,0.2,1,0
"2922","LOO",4,70,50,0.16,0.04,0.4,0.2,1,0
"2923","DIC",5,70,50,0.16,0.04,0.4,0.2,1,0.15
"2924","WAIC",5,70,50,0.16,0.04,0.4,0.2,1,0.15
"2925","LOO",5,70,50,0.16,0.04,0.4,0.2,1,0.15
"2926","DIC",1,20,100,0.16,0.04,0.4,0.2,1,0.74
"2927","WAIC",1,20,100,0.16,0.04,0.4,0.2,1,0.72
"2928","LOO",1,20,100,0.16,0.04,0.4,0.2,1,0.73
"2929","DIC",2,20,100,0.16,0.04,0.4,0.2,1,0
"2930","WAIC",2,20,100,0.16,0.04,0.4,0.2,1,0
"2931","LOO",2,20,100,0.16,0.04,0.4,0.2,1,0
"2932","DIC",3,20,100,0.16,0.04,0.4,0.2,1,0.12
"2933","WAIC",3,20,100,0.16,0.04,0.4,0.2,1,0.12
"2934","LOO",3,20,100,0.16,0.04,0.4,0.2,1,0.12
"2935","DIC",4,20,100,0.16,0.04,0.4,0.2,1,0
"2936","WAIC",4,20,100,0.16,0.04,0.4,0.2,1,0
"2937","LOO",4,20,100,0.16,0.04,0.4,0.2,1,0
"2938","DIC",5,20,100,0.16,0.04,0.4,0.2,1,0.14
"2939","WAIC",5,20,100,0.16,0.04,0.4,0.2,1,0.16
"2940","LOO",5,20,100,0.16,0.04,0.4,0.2,1,0.15
"2941","DIC",1,50,100,0.16,0.04,0.4,0.2,1,0.65
"2942","WAIC",1,50,100,0.16,0.04,0.4,0.2,1,0.66
"2943","LOO",1,50,100,0.16,0.04,0.4,0.2,1,0.66
"2944","DIC",2,50,100,0.16,0.04,0.4,0.2,1,0
"2945","WAIC",2,50,100,0.16,0.04,0.4,0.2,1,0
"2946","LOO",2,50,100,0.16,0.04,0.4,0.2,1,0
"2947","DIC",3,50,100,0.16,0.04,0.4,0.2,1,0.17
"2948","WAIC",3,50,100,0.16,0.04,0.4,0.2,1,0.17
"2949","LOO",3,50,100,0.16,0.04,0.4,0.2,1,0.18
"2950","DIC",4,50,100,0.16,0.04,0.4,0.2,1,0
"2951","WAIC",4,50,100,0.16,0.04,0.4,0.2,1,0
"2952","LOO",4,50,100,0.16,0.04,0.4,0.2,1,0
"2953","DIC",5,50,100,0.16,0.04,0.4,0.2,1,0.18
"2954","WAIC",5,50,100,0.16,0.04,0.4,0.2,1,0.17
"2955","LOO",5,50,100,0.16,0.04,0.4,0.2,1,0.16
"2956","DIC",1,70,100,0.16,0.04,0.4,0.2,1,0.52
"2957","WAIC",1,70,100,0.16,0.04,0.4,0.2,1,0.55
"2958","LOO",1,70,100,0.16,0.04,0.4,0.2,1,0.51
"2959","DIC",2,70,100,0.16,0.04,0.4,0.2,1,0
"2960","WAIC",2,70,100,0.16,0.04,0.4,0.2,1,0
"2961","LOO",2,70,100,0.16,0.04,0.4,0.2,1,0
"2962","DIC",3,70,100,0.16,0.04,0.4,0.2,1,0.28
"2963","WAIC",3,70,100,0.16,0.04,0.4,0.2,1,0.25
"2964","LOO",3,70,100,0.16,0.04,0.4,0.2,1,0.26
"2965","DIC",4,70,100,0.16,0.04,0.4,0.2,1,0
"2966","WAIC",4,70,100,0.16,0.04,0.4,0.2,1,0
"2967","LOO",4,70,100,0.16,0.04,0.4,0.2,1,0
"2968","DIC",5,70,100,0.16,0.04,0.4,0.2,1,0.2
"2969","WAIC",5,70,100,0.16,0.04,0.4,0.2,1,0.2
